name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
DION,3995,8160,3.02,57394.61,93.14,1.43,0.51,2.00,1.25,1.67
MCFARLANE,3995,8160,3.02,57397.64,60.74,32.51,0.40,0.39,2.32,3.64
ATWELL,3997,8159,3.02,57400.66,89.19,6.70,0.51,0.85,1.29,1.46
RIDENOUR,3997,8159,3.02,57403.69,95.13,0.53,0.36,0.96,1.18,1.85
STURGILL,3999,8158,3.02,57406.71,96.64,0.53,0.23,0.40,1.31,0.88
SCHOEN,4000,8155,3.02,57409.74,96.89,0.27,0.39,0.37,0.97,1.12
PARTIN,4001,8151,3.02,57412.76,94.59,2.50,0.21,0.61,1.24,0.85
NEMETH,4002,8150,3.02,57415.78,96.33,0.48,0.32,0.17,1.09,1.61
ALMONTE,4003,8149,3.02,57418.80,5.78,0.81,3.09,0.09,0.66,89.57
PAN,4004,8143,3.02,57421.82,4.00,0.61,91.81,0.10,1.90,1.57
RICKARD,4005,8140,3.02,57424.84,91.92,2.59,1.02,0.72,2.06,1.68
WENTWORTH,4006,8139,3.02,57427.85,95.69,1.22,0.47,0.45,1.07,1.11
SAMMONS,4007,8134,3.02,57430.87,91.58,4.59,0.42,0.92,1.18,1.32
SAYRE,4008,8133,3.01,57433.88,95.45,0.55,0.84,0.26,0.97,1.93
SOUTHERLAND,4009,8132,3.01,57436.90,77.88,17.52,0.37,0.89,1.68,1.66
AHN,4010,8130,3.01,57439.91,5.72,0.44,91.65,0.07,1.80,0.32
PARISI,4010,8130,3.01,57442.92,95.65,0.18,0.52,0.06,1.06,2.53
CARRION,4012,8129,3.01,57445.94,10.54,1.72,1.05,0.31,0.48,85.90
TESTA,4013,8123,3.01,57448.95,94.63,0.37,0.47,0.11,0.94,3.48
SHORTER,4014,8122,3.01,57451.96,39.45,56.57,0.43,0.43,2.20,0.91
COVERT,4015,8114,3.01,57454.97,93.36,2.80,0.55,0.44,1.23,1.61
GORHAM,4016,8113,3.01,57457.98,72.65,22.95,0.27,0.36,1.33,2.44
ALCANTARA,4017,8112,3.01,57460.98,6.02,0.78,21.23,0.07,2.06,69.85
BELTON,4018,8111,3.01,57463.99,30.97,64.20,0.23,0.30,2.10,2.21
BANNISTER,4019,8110,3.01,57467.00,71.10,23.05,1.41,0.27,2.00,2.18
SHARKEY,4020,8106,3.00,57470.00,89.43,6.62,0.41,0.89,1.26,1.39
MCCREARY,4021,8105,3.00,57473.00,77.62,18.69,0.35,0.44,1.65,1.25
PANNELL,4022,8103,3.00,57476.01,67.28,28.79,0.23,0.68,1.69,1.32
KEELING,4023,8100,3.00,57479.01,85.25,10.48,0.28,1.01,1.56,1.42
SCARBROUGH,4023,8100,3.00,57482.01,86.68,9.67,0.35,0.40,1.37,1.54
GAINEY,4025,8099,3.00,57485.02,68.08,28.25,0.36,0.48,1.48,1.35
MILL,4026,8095,3.00,57488.02,70.87,23.46,0.64,1.05,2.01,1.96
CAMARENA,4027,8094,3.00,57491.02,4.37,0.22,0.07,0.26,0.36,94.71
HERBST,4028,8093,3.00,57494.02,97.27,0.17,0.42,0.21,0.79,1.14
ROLLER,4028,8093,3.00,57497.02,93.40,2.04,0.59,1.06,1.56,1.35
DELLINGER,4030,8091,3.00,57500.02,96.92,0.64,0.23,0.36,0.73,1.11
WILD,4030,8091,3.00,57503.02,96.02,0.43,0.52,0.41,0.87,1.76
LOVEJOY,4032,8090,3.00,57506.01,84.20,9.94,0.35,2.26,1.80,1.45
MANSON,4032,8090,3.00,57509.01,69.93,23.52,0.43,1.64,2.00,2.47
CLEM,4034,8087,3.00,57512.01,94.67,1.43,0.40,0.98,1.40,1.13
DUPUIS,4034,8087,3.00,57515.01,95.38,0.54,0.38,1.20,1.13,1.37
RESENDEZ,4036,8086,3.00,57518.01,5.00,0.30,0.12,0.22,0.19,94.18
BURKHARDT,4037,8082,3.00,57521.00,96.14,0.92,0.36,0.16,1.36,1.06
WILLIFORD,4038,8080,3.00,57524.00,81.15,14.90,0.38,0.73,1.34,1.50
MCLENDON,4039,8079,2.99,57526.99,68.89,27.28,0.20,0.50,1.46,1.67
MAZZA,4040,8078,2.99,57529.99,95.23,0.11,0.59,0.28,1.05,2.72
MCCAFFREY,4040,8078,2.99,57532.98,96.26,0.26,0.88,0.21,1.29,1.10
LUM,4042,8074,2.99,57535.98,18.80,1.40,67.64,0.21,8.89,3.06
SETTLE,4042,8074,2.99,57538.97,84.27,10.61,0.53,0.71,1.19,2.69
HEFNER,4044,8073,2.99,57541.96,95.84,0.72,0.33,0.66,1.02,1.44
DUPRE,4045,8072,2.99,57544.95,87.59,7.77,0.46,0.97,1.33,1.90
LOUIE,4046,8071,2.99,57547.94,8.17,3.42,80.75,1.35,4.32,1.99
GUNTHER,4047,8069,2.99,57550.94,91.45,5.02,0.64,0.22,0.94,1.72
WEIMER,4048,8068,2.99,57553.93,96.89,0.19,0.47,0.43,0.90,1.12
TURNBULL,4049,8067,2.99,57556.92,88.46,7.00,0.60,0.66,1.57,1.71
BRADBURY,4050,8065,2.99,57559.91,94.72,1.60,0.36,0.45,1.25,1.62
MANESS,4050,8065,2.99,57562.90,93.25,3.47,0.35,0.57,1.10,1.25
URENA,4052,8064,2.99,57565.89,4.02,0.50,0.46,0.21,0.47,94.35
LOR,4053,8061,2.99,57568.87,2.51,(S),90.91,(S),4.88,1.18
SIDES,4054,8058,2.99,57571.86,92.90,3.35,0.45,0.46,1.29,1.55
WICK,4055,8057,2.99,57574.85,95.63,0.70,0.38,0.61,1.15,1.53
GILLEN,4056,8054,2.99,57577.83,91.85,1.69,0.71,0.76,0.98,4.01
MONACO,4056,8054,2.99,57580.82,96.03,0.36,0.42,0.12,0.89,2.17
IVES,4058,8053,2.99,57583.80,92.75,2.00,0.50,1.45,1.63,1.68
BATTAGLIA,4059,8051,2.98,57586.79,96.14,0.14,0.27,0.12,1.32,2.01
ULMER,4059,8051,2.98,57589.77,83.74,13.63,0.30,0.27,0.87,1.19
CACERES,4061,8050,2.98,57592.76,6.50,0.35,1.68,0.12,0.66,90.70
SCHREINER,4061,8050,2.98,57595.74,96.88,0.14,0.41,0.34,1.09,1.14
SPROUSE,4061,8050,2.98,57598.73,95.39,1.85,0.25,0.30,0.97,1.24
SCOGGINS,4064,8048,2.98,57601.71,86.16,9.77,0.37,0.92,1.45,1.33
AHERN,4065,8046,2.98,57604.69,96.45,0.34,0.45,0.17,1.21,1.39
TRACEY,4065,8046,2.98,57607.67,87.40,7.21,0.52,1.98,1.52,1.38
TERRAZAS,4067,8044,2.98,57610.66,6.27,0.16,0.16,0.53,0.32,92.55
BRACKEN,4068,8042,2.98,57613.64,90.75,6.04,0.52,0.20,1.08,1.41
GURLEY,4068,8042,2.98,57616.62,75.73,20.42,0.31,0.39,1.69,1.47
ALCARAZ,4070,8041,2.98,57619.60,4.12,0.37,3.25,0.22,0.52,91.52
MARTINES,4070,8041,2.98,57622.58,12.03,0.67,0.91,0.34,1.03,85.03
SOLIZ,4070,8041,2.98,57625.56,7.34,0.30,0.22,0.70,0.55,90.90
WEIDNER,4073,8039,2.98,57628.54,97.57,0.17,0.26,0.15,0.70,1.14
CRISWELL,4074,8038,2.98,57631.52,86.84,9.75,0.17,0.70,1.32,1.22
WILBANKS,4075,8037,2.98,57634.50,94.62,1.92,0.40,0.68,1.21,1.17
HENNESSEY,4076,8036,2.98,57637.48,95.93,0.86,0.58,0.17,1.10,1.36
MENDES,4077,8034,2.98,57640.46,55.78,7.13,1.78,0.40,12.63,22.28
PEAK,4077,8034,2.98,57643.43,81.08,13.36,1.82,1.01,1.46,1.28
RUELAS,4079,8033,2.98,57646.41,3.47,0.21,0.44,0.41,0.42,95.05
CAUDLE,4080,8031,2.98,57649.39,82.65,12.58,0.45,1.10,1.46,1.77
FUQUA,4080,8031,2.98,57652.37,74.20,22.20,0.37,0.41,1.59,1.22
CHISM,4082,8030,2.98,57655.34,65.02,30.98,0.44,0.26,1.71,1.59
JEWETT,4082,8030,2.98,57658.32,89.43,5.17,0.44,1.69,1.10,2.18
VOLPE,4084,8028,2.98,57661.30,95.64,0.25,0.51,0.19,1.02,2.39
NINO,4085,8023,2.97,57664.27,9.54,0.41,2.17,0.15,1.08,86.65
LOGUE,4086,8022,2.97,57667.24,94.49,1.45,0.72,0.69,1.26,1.40
FURR,4087,8021,2.97,57670.22,88.44,7.95,0.44,0.42,1.35,1.40
KERSEY,4087,8021,2.97,57673.19,84.49,11.67,0.42,0.67,1.32,1.42
MCCULLOCH,4087,8021,2.97,57676.16,93.38,3.14,0.40,0.19,1.55,1.35
SHINN,4090,8019,2.97,57679.14,86.31,4.45,5.69,0.62,1.33,1.60
YAN,4091,8016,2.97,57682.11,6.11,1.53,89.13,0.11,1.63,1.47
RAUSCH,4092,8014,2.97,57685.08,96.98,0.37,0.45,0.21,0.91,1.07
STINNETT,4093,8007,2.97,57688.05,90.08,6.16,0.30,0.66,1.56,1.24
MOWERY,4094,8002,2.97,57691.01,96.63,0.30,0.31,0.41,1.15,1.20
RIVERO,4095,8001,2.97,57693.98,12.16,0.95,1.90,0.11,0.59,84.29
BERTRAM,4096,7999,2.97,57696.94,93.42,2.99,0.48,0.35,1.08,1.69
DURAND,4096,7999,2.97,57699.91,77.77,7.46,1.14,0.69,1.83,11.11
GATEWOOD,4096,7999,2.97,57702.88,53.38,39.89,0.33,2.44,2.11,1.85
WEED,4096,7999,2.97,57705.84,93.90,2.28,0.55,0.71,1.10,1.46
TILTON,4100,7997,2.96,57708.80,93.75,1.46,1.03,0.46,1.84,1.46
MAHAFFEY,4101,7996,2.96,57711.77,92.12,4.48,0.35,0.28,1.19,1.59
NILES,4102,7993,2.96,57714.73,81.31,14.07,0.73,0.49,1.23,2.18
MCCUE,4103,7992,2.96,57717.69,94.79,1.54,0.40,0.33,1.28,1.66
VARGO,4104,7990,2.96,57720.66,95.78,0.80,0.60,0.33,0.95,1.54
HOLCOMBE,4105,7989,2.96,57723.62,87.52,10.19,0.35,0.25,0.76,0.93
RALPH,4106,7987,2.96,57726.58,84.70,10.94,0.69,0.49,1.63,1.55
CASTLEBERRY,4107,7984,2.96,57729.54,82.74,12.93,0.30,1.29,1.53,1.21
SNIPES,4107,7984,2.96,57732.50,65.49,31.45,0.36,0.24,1.42,1.04
NUTTER,4109,7981,2.96,57735.46,90.26,6.47,0.39,0.45,1.20,1.23
VANMETER,4109,7981,2.96,57738.41,94.89,0.95,0.66,0.53,1.59,1.38
WILT,4109,7981,2.96,57741.37,96.88,0.48,0.45,0.18,0.91,1.10
MENDIOLA,4112,7980,2.96,57744.33,8.51,0.21,13.40,0.24,2.26,75.39
BURCHETT,4113,7979,2.96,57747.29,90.26,6.22,0.43,0.64,1.59,0.86
ENOS,4114,7978,2.96,57750.25,79.77,2.12,3.51,7.28,4.20,3.12
JOBE,4115,7977,2.96,57753.20,86.90,8.80,0.60,0.59,1.73,1.38
KIRKWOOD,4115,7977,2.96,57756.16,69.07,27.15,0.54,0.49,1.69,1.05
PEDROZA,4117,7976,2.96,57759.12,5.20,0.26,0.44,0.19,0.35,93.56
IGLESIAS,4118,7975,2.96,57762.07,10.42,0.70,2.93,0.21,0.76,84.97
LEONG,4119,7967,2.95,57765.03,5.75,0.29,85.58,0.06,6.39,1.93
CROMER,4120,7963,2.95,57767.98,83.80,13.54,0.46,0.26,0.74,1.19
TRICE,4121,7960,2.95,57770.93,43.37,51.73,0.43,0.31,2.68,1.48
MAGNUSON,4122,7957,2.95,57773.88,96.56,0.09,0.44,0.65,1.01,1.26
EAGLE,4123,7949,2.95,57776.83,81.04,4.28,0.68,9.75,2.47,1.79
MONTENEGRO,4124,7943,2.94,57779.77,7.45,0.31,3.65,0.14,0.81,87.64
CATO,4125,7940,2.94,57782.71,58.26,35.55,0.88,0.71,2.00,2.59
EDMOND,4125,7940,2.94,57785.66,22.12,72.37,0.72,0.26,2.83,1.70
TROY,4125,7940,2.94,57788.60,79.84,15.16,1.30,0.55,1.71,1.44
HENDRICK,4128,7939,2.94,57791.54,86.55,9.37,0.52,0.44,1.23,1.89
LEBRON,4129,7938,2.94,57794.49,8.94,2.99,0.48,0.15,0.78,86.66
BUDD,4130,7936,2.94,57797.43,87.95,7.46,0.60,0.23,1.85,1.90
LATHROP,4130,7936,2.94,57800.37,93.40,1.78,0.78,0.63,1.54,1.88
APPEL,4132,7934,2.94,57803.31,95.50,0.35,0.44,0.24,1.18,2.28
KNOWLTON,4133,7931,2.94,57806.25,92.84,3.39,0.58,0.53,1.15,1.51
BIANCHI,4134,7928,2.94,57809.19,92.24,0.23,0.40,0.18,1.22,5.73
CAMARILLO,4134,7928,2.94,57812.13,5.68,0.24,1.92,0.26,0.74,91.16
GINN,4134,7928,2.94,57815.07,84.83,10.22,1.93,0.48,1.30,1.25
PULLEY,4134,7928,2.94,57818.01,71.12,24.76,0.66,0.55,1.41,1.50
GADDY,4138,7926,2.94,57820.94,61.41,33.23,0.20,2.17,1.53,1.46
TRUE,4138,7926,2.94,57823.88,93.28,1.75,1.16,0.72,1.64,1.45
DOMINGO,4140,7922,2.94,57826.82,11.03,2.55,60.05,1.67,5.93,18.77
KINGSLEY,4141,7917,2.93,57829.75,93.13,2.10,0.95,0.68,1.36,1.78
LOFTUS,4142,7916,2.93,57832.69,96.45,0.43,0.33,0.37,0.91,1.52
DENHAM,4143,7913,2.93,57835.62,85.92,9.98,0.35,0.35,1.35,2.03
SIFUENTES,4144,7911,2.93,57838.55,4.84,0.18,0.08,0.08,0.25,94.58
SILER,4145,7910,2.93,57841.49,77.53,18.76,0.32,0.32,1.68,1.39
HARDISON,4146,7909,2.93,57844.42,71.94,24.71,0.37,0.51,1.25,1.23
KWAN,4147,7906,2.93,57847.35,2.39,(S),93.65,(S),2.26,1.00
PENDERGRASS,4148,7904,2.93,57850.28,76.54,19.53,0.25,0.70,1.61,1.37
FRASIER,4149,7903,2.93,57853.21,66.71,30.20,0.20,0.42,1.23,1.24
HUTCHENS,4150,7901,2.93,57856.14,94.51,2.18,0.37,0.59,1.15,1.20
FORT,4151,7900,2.93,57859.07,65.04,30.44,0.38,0.27,1.62,2.25
MONTIEL,4152,7899,2.93,57861.99,5.94,0.35,0.30,0.34,0.41,92.66
FINCHER,4153,7898,2.93,57864.92,88.40,8.95,0.28,0.71,0.81,0.85
EGGERS,4154,7895,2.93,57867.85,95.77,0.27,0.51,0.28,1.32,1.86
GRIFFIS,4154,7895,2.93,57870.78,90.34,6.57,0.35,0.32,1.20,1.22
MOEN,4154,7895,2.93,57873.70,96.39,0.34,0.84,0.33,1.01,1.09
HAUCK,4157,7893,2.93,57876.63,95.74,0.33,0.54,0.39,1.39,1.60
LISTER,4158,7891,2.93,57879.55,79.55,14.67,0.37,1.43,1.38,2.60
LUNDBERG,4159,7889,2.92,57882.48,96.44,0.23,0.76,0.27,1.34,0.96
CORNISH,4160,7887,2.92,57885.40,65.40,30.02,0.47,0.55,1.91,1.65
TANAKA,4160,7887,2.92,57888.33,7.43,0.23,82.90,0.09,7.29,2.07
WHITLOW,4162,7886,2.92,57891.25,75.10,21.14,0.29,1.09,1.32,1.07
CHOU,4163,7885,2.92,57894.17,1.67,(S),94.93,(S),2.30,0.90
GRIEGO,4164,7883,2.92,57897.09,13.29,0.22,0.39,1.01,0.93,84.16
BALLINGER,4165,7880,2.92,57900.01,90.23,5.76,0.41,0.62,1.36,1.62
PROSSER,4165,7880,2.92,57902.94,91.17,5.32,0.38,0.34,1.61,1.18
ROBSON,4165,7880,2.92,57905.86,93.44,2.83,0.65,0.47,1.24,1.37
ALLMAN,4168,7879,2.92,57908.78,90.23,5.28,0.38,1.00,1.50,1.61
ATCHISON,4168,7879,2.92,57911.70,84.35,11.38,0.33,0.67,1.66,1.60
FOGARTY,4168,7879,2.92,57914.62,95.89,1.02,0.46,0.22,0.89,1.54
CONAWAY,4171,7878,2.92,57917.54,81.09,14.79,0.37,0.52,1.54,1.70
RIDDICK,4172,7876,2.92,57920.46,27.43,68.99,0.17,0.46,1.76,1.19
RUPERT,4173,7875,2.92,57923.38,88.66,7.47,0.48,0.57,1.19,1.63
KRUG,4174,7871,2.92,57926.30,96.44,0.27,0.61,0.25,1.11,1.32
PINKSTON,4174,7871,2.92,57929.21,69.50,26.48,0.33,0.52,1.55,1.63
COGGINS,4176,7868,2.92,57932.13,85.31,11.46,0.36,0.33,1.07,1.47
EARNEST,4177,7865,2.92,57935.05,87.79,8.79,0.50,0.42,1.08,1.42
FAIN,4177,7865,2.92,57937.96,82.86,12.38,0.67,0.81,1.67,1.60
NARVAEZ,4177,7865,2.92,57940.88,5.56,0.43,3.05,0.13,0.52,90.31
RASH,4180,7860,2.91,57943.79,90.36,5.98,0.41,0.47,1.63,1.16
OLMSTEAD,4181,7859,2.91,57946.70,95.62,0.65,0.34,0.53,1.17,1.68
SHERROD,4181,7859,2.91,57949.62,46.10,50.25,0.33,0.24,1.78,1.30
BEELER,4183,7856,2.91,57952.53,93.42,3.44,0.20,0.75,1.30,0.89
SPEARMAN,4184,7855,2.91,57955.44,44.54,51.89,0.20,0.34,1.91,1.11
POLAND,4185,7854,2.91,57958.35,91.98,3.77,0.71,0.50,1.43,1.62
ROUSSEAU,4185,7854,2.91,57961.26,84.61,9.32,0.56,1.60,1.83,2.08
HYLAND,4187,7850,2.91,57964.17,92.92,2.73,0.64,0.20,1.26,2.25
RHEA,4188,7847,2.91,57967.08,87.41,8.41,0.71,0.51,1.49,1.47
REDMON,4189,7843,2.91,57969.99,75.26,21.03,0.40,0.24,1.58,1.49
SON,4189,7843,2.91,57972.90,12.69,1.82,78.59,0.37,2.97,3.56
WILKE,4191,7841,2.91,57975.80,96.58,0.40,0.31,0.69,1.02,1.01
PAULINO,4192,7840,2.91,57978.71,14.43,1.49,8.33,0.19,2.05,73.51
VALENTI,4192,7840,2.91,57981.62,94.96,0.19,0.27,0.13,0.89,3.56
GEYER,4194,7838,2.91,57984.52,96.04,0.84,0.42,0.38,1.08,1.22
BLACKWOOD,4195,7837,2.91,57987.43,78.04,15.43,0.37,1.10,2.30,2.77
LECLAIR,4196,7836,2.90,57990.33,93.22,0.41,0.45,2.78,1.61,1.53
OLGUIN,4197,7835,2.90,57993.24,9.60,0.38,0.18,1.68,0.57,87.58
MAESTAS,4198,7830,2.90,57996.14,14.96,0.24,0.26,1.92,0.92,81.71
BUCKINGHAM,4199,7829,2.90,57999.04,86.95,8.88,0.65,0.51,1.47,1.55
BLYTHE,4200,7827,2.90,58001.94,87.43,7.90,0.40,1.24,1.76,1.28
SAMUELSON,4201,7826,2.90,58004.84,94.81,0.35,0.64,1.64,1.28,1.29
BOUNDS,4202,7822,2.90,58007.74,84.67,11.42,0.47,0.68,1.39,1.37
NAKAMURA,4203,7821,2.90,58010.64,5.82,0.09,84.55,0.18,7.40,1.96
BATTS,4204,7814,2.90,58013.54,44.98,51.80,0.31,0.18,1.52,1.20
GALARZA,4205,7811,2.90,58016.44,6.04,0.41,0.29,0.18,0.33,92.74
MCVAY,4205,7811,2.90,58019.33,87.42,8.97,0.49,0.37,1.42,1.33
SISCO,4205,7811,2.90,58022.23,85.39,8.30,0.61,1.66,1.61,2.42
HYNES,4208,7807,2.89,58025.12,92.03,4.78,0.47,0.18,1.26,1.28
MERTZ,4209,7805,2.89,58028.01,96.41,0.37,0.41,0.27,0.96,1.58
OROSCO,4210,7802,2.89,58030.91,6.37,0.76,0.55,1.60,0.70,90.02
TREMBLAY,4210,7802,2.89,58033.80,96.28,0.14,0.40,0.63,1.14,1.41
PRENTICE,4212,7799,2.89,58036.69,86.14,8.63,0.68,1.10,1.46,1.99
WILHITE,4213,7797,2.89,58039.58,81.79,15.08,0.15,0.33,1.19,1.45
ARCHIBALD,4214,7794,2.89,58042.47,76.65,18.44,0.68,0.26,1.54,2.44
SEILER,4214,7794,2.89,58045.36,96.29,0.23,0.47,0.30,0.98,1.73
WOOLDRIDGE,4216,7790,2.89,58048.25,90.36,5.76,0.35,0.40,1.53,1.60
WINFIELD,4217,7788,2.89,58051.13,44.81,50.81,0.37,0.50,1.95,1.55
ODEN,4218,7786,2.89,58054.02,63.47,31.58,0.40,0.68,1.80,2.07
ZELAYA,4219,7785,2.89,58056.90,4.95,1.09,0.23,0.12,0.66,92.96
CHESTNUT,4220,7772,2.88,58059.79,57.96,38.48,0.42,0.35,1.60,1.18
CANTY,4221,7769,2.88,58062.67,29.67,58.27,0.32,1.09,1.75,8.89
GUARDADO,4221,7769,2.88,58065.55,3.86,0.22,0.09,0.09,0.49,95.25
MCCALLISTER,4221,7769,2.88,58068.43,88.16,8.38,0.51,0.48,1.25,1.22
COLLETT,4224,7768,2.88,58071.30,95.34,1.33,0.40,0.37,1.03,1.53
GRASSO,4224,7768,2.88,58074.18,95.03,0.42,0.28,0.09,0.97,3.21
HYLTON,4226,7765,2.88,58077.06,70.01,24.83,0.45,0.35,2.24,2.12
EASTERLING,4227,7761,2.88,58079.94,70.45,26.36,0.34,0.48,1.47,0.90
DEANGELIS,4228,7760,2.88,58082.82,97.18,0.21,0.24,0.12,0.93,1.33
TREADWAY,4228,7760,2.88,58085.69,90.75,4.63,0.37,0.84,1.61,1.80
ETHRIDGE,4230,7759,2.88,58088.57,83.66,12.36,0.26,0.62,1.46,1.65
FERRARI,4230,7759,2.88,58091.45,91.12,0.64,0.36,0.13,1.31,6.43
MILBURN,4232,7754,2.87,58094.32,84.01,12.07,0.31,0.37,1.34,1.90
MERCIER,4233,7753,2.87,58097.19,89.14,6.36,0.41,1.12,1.29,1.68
BICKFORD,4234,7752,2.87,58100.07,95.94,0.26,0.30,0.68,1.44,1.38
THIBODEAU,4235,7746,2.87,58102.94,96.59,0.30,0.56,0.27,1.17,1.11
BOLANOS,4236,7745,2.87,58105.81,5.22,0.41,0.96,0.08,0.34,93.00
FELLOWS,4236,7745,2.87,58108.68,90.68,5.54,0.44,0.54,1.15,1.65
HALES,4238,7743,2.87,58111.55,86.54,9.70,0.32,0.43,1.46,1.55
GREATHOUSE,4239,7740,2.87,58114.42,82.51,13.35,0.22,0.62,1.83,1.47
BUCHHOLZ,4240,7735,2.87,58117.29,96.34,0.19,0.54,0.63,0.85,1.44
STRUNK,4241,7730,2.87,58120.15,96.64,0.26,0.27,0.47,1.14,1.23
FAISON,4242,7728,2.86,58123.02,20.11,75.80,0.22,0.36,2.12,1.38
PURNELL,4243,7725,2.86,58125.88,34.47,61.63,0.34,0.22,1.99,1.35
CLEGG,4244,7723,2.86,58128.74,86.55,9.98,0.70,0.27,0.97,1.53
STEINMETZ,4245,7722,2.86,58131.61,96.79,0.16,0.28,0.23,1.19,1.35
WOJCIK,4246,7717,2.86,58134.47,97.14,0.22,0.38,0.13,1.01,1.13
ALCORN,4247,7716,2.86,58137.33,86.82,8.77,0.45,0.70,1.48,1.78
BALLESTEROS,4248,7714,2.86,58140.19,5.70,0.26,13.81,0.23,1.28,78.71
BASILE,4248,7714,2.86,58143.05,93.93,2.23,0.41,0.08,1.17,2.18
ARMOUR,4250,7711,2.86,58145.91,64.58,30.94,0.44,0.89,1.78,1.36
PAEZ,4250,7711,2.86,58148.76,7.25,0.29,2.72,0.21,0.54,88.99
DEVITO,4252,7707,2.86,58151.62,96.89,0.13,0.19,0.10,1.05,1.63
TELLO,4252,7707,2.86,58154.48,8.45,0.51,0.53,0.26,0.45,89.80
FLICK,4254,7706,2.86,58157.33,96.65,0.32,0.48,0.39,0.79,1.36
YOUNT,4255,7705,2.86,58160.19,95.76,0.99,0.38,0.43,1.14,1.31
ESTEVEZ,4256,7702,2.86,58163.05,7.49,0.66,0.39,0.16,0.71,90.59
HITT,4257,7700,2.85,58165.90,94.29,1.81,0.48,0.82,1.25,1.36
CHA,4258,7698,2.85,58168.75,2.46,0.36,93.19,0.06,2.51,1.42
HOULE,4258,7698,2.85,58171.61,89.02,0.34,0.43,6.92,2.22,1.07
TRAVERS,4258,7698,2.85,58174.46,85.28,10.76,0.52,0.21,1.31,1.92
CASS,4261,7695,2.85,58177.31,90.99,4.08,0.55,1.05,1.64,1.69
LOPER,4261,7695,2.85,58180.17,82.46,11.31,0.32,0.53,1.01,4.37
GETZ,4263,7694,2.85,58183.02,96.83,0.29,0.51,0.34,0.84,1.20
CADE,4264,7693,2.85,58185.87,54.04,41.39,0.49,0.31,1.73,2.04
GONSALVES,4265,7690,2.85,58188.72,60.51,6.38,5.75,0.57,14.49,12.30
LEAR,4266,7689,2.85,58191.57,89.39,6.54,0.40,0.44,1.03,2.20
CROMWELL,4267,7687,2.85,58194.42,68.96,25.21,0.35,1.82,2.19,1.47
OCASIO,4268,7685,2.85,58197.27,5.28,1.34,0.29,0.09,0.55,92.45
STEPHAN,4268,7685,2.85,58200.12,93.74,1.00,0.79,1.17,1.51,1.78
DELUNA,4270,7684,2.85,58202.97,8.65,0.12,5.06,0.31,0.49,85.36
PICARD,4271,7679,2.85,58205.81,91.76,1.55,0.64,1.85,1.29,2.92
TOLENTINO,4271,7679,2.85,58208.66,6.08,0.77,50.76,0.09,4.34,37.96
EAVES,4273,7674,2.84,58211.50,84.73,11.26,0.31,0.86,1.33,1.51
AULT,4274,7673,2.84,58214.35,95.56,1.36,0.39,0.48,1.04,1.17
OSBURN,4274,7673,2.84,58217.19,91.96,2.67,0.43,1.69,1.85,1.39
RUVALCABA,4274,7673,2.84,58220.04,2.06,(S),(S),0.17,0.10,97.55
TOSCANO,4274,7673,2.84,58222.88,43.27,0.39,0.78,0.17,0.93,54.46
BEAR,4278,7672,2.84,58225.73,81.65,1.11,0.68,10.35,2.23,3.99
KOZAK,4278,7672,2.84,58228.57,96.00,0.29,0.53,0.20,1.47,1.51
SZABO,4278,7672,2.84,58231.41,95.50,0.13,0.50,0.17,1.77,1.93
DEYOUNG,4281,7670,2.84,58234.26,95.74,0.78,0.85,0.14,1.11,1.38
ECK,4281,7670,2.84,58237.10,96.30,0.43,0.48,0.38,0.80,1.62
MOREHEAD,4281,7670,2.84,58239.94,77.50,17.54,0.26,0.56,1.76,2.39
HERRIN,4284,7667,2.84,58242.79,91.39,5.06,0.47,0.55,1.54,0.99
TILLERY,4285,7666,2.84,58245.63,63.20,32.56,0.35,0.76,1.57,1.57
ROYSTER,4286,7658,2.84,58248.47,36.11,60.71,0.21,0.27,1.74,0.97
KEHOE,4287,7657,2.84,58251.30,96.29,0.20,0.61,0.14,1.33,1.42
SWANK,4288,7655,2.84,58254.14,95.77,0.64,0.42,0.47,1.21,1.49
SCHOONOVER,4289,7652,2.84,58256.98,96.04,0.21,0.35,0.61,1.23,1.56
YAMAMOTO,4289,7652,2.84,58259.82,5.61,0.16,83.00,0.16,7.88,3.20
CLANTON,4291,7651,2.84,58262.65,71.11,25.38,0.44,0.50,1.45,1.11
STUTZMAN,4292,7641,2.83,58265.48,98.02,0.14,0.30,0.22,0.43,0.88
SWEARINGEN,4292,7641,2.83,58268.32,93.57,2.29,0.37,0.65,1.49,1.62
HARRELSON,4294,7639,2.83,58271.15,93.34,3.12,0.33,0.56,0.85,1.81
MARTINSON,4294,7639,2.83,58273.98,94.38,0.48,0.89,0.90,1.71,1.62
LEO,4296,7638,2.83,58276.81,78.42,3.50,8.84,0.85,2.53,5.87
KEYSER,4297,7636,2.83,58279.64,94.87,1.95,0.51,0.22,1.01,1.44
GUYTON,4298,7634,2.83,58282.47,44.16,51.41,0.25,0.45,1.96,1.77
LUCIO,4299,7632,2.83,58285.30,10.44,0.39,0.72,1.26,0.58,86.61
VEAL,4299,7632,2.83,58288.13,47.52,48.44,0.50,0.41,1.60,1.53
ANGELO,4301,7630,2.83,58290.96,87.50,2.39,1.43,0.62,2.18,5.90
